Year,Date,Start,End,Location,Site,Habitat,Transect,Swath,Taxonomy,Family,Count,Total_Length,Length_Anomaly,Biomass,Coarse_Trophic,Fine_Trophic,Cloud_Cover,Wind_Velocity,Sea_State,Swell,Visibility,Surge,Diver
2015,2015-08-01,9:50 ,10:45,LTER 5.25 Forereef Fish Transect 1 Swath 5 m,5.25,error,1,5,Parupeneus multifasciatus,Mullidae,1,120,0,     24.3,Secondary Consumer,Benthic Invertebrate Consumer,100,2,0,0.5,40.4,1,GB
2015,2015-08-01,9:50 ,10:45,LTER 5.25 Forereef Fish Transect 1 Swath 5 m,5.25,error,1,5,Pomachromis fuscidorsalis,Pomacentridae,5,30,0,      2.57,Planktivore,Planktivore_exclusively,100,2,0,0.5,40.4,1,GB
2015,2015-08-01,9:50 ,10:45,LTER 5.25 Forereef Fish Transect 1 Swath 5 m,5.25,error,1,5,Scarus globiceps,Scaridae,1,200,0,    164.1,Primary Consumer,Scraper,100,2,0,0.5,40.4,1,GB
2015,2015-08-01,9:50 ,10:45,LTER 5.25 Forereef Fish Transect 1 Swath 5 m,5.25,error,1,5,Scarus psittacus,Scaridae,10,180,0,   1539.7,Primary Consumer,Scraper,100,2,0,0.5,40.4,1,GB
2015,2015-08-01,9:50 ,10:45,LTER 5.25 Forereef Fish Transect 1 Swath 5 m,5.25,error,1,5,Sufflamen bursa,Balistidae,2,160,0,    218.0,Secondary Consumer,Omnivore,100,2,0,0.5,40.4,1,GB
2015,2015-08-01,9:50 ,10:45,LTER 5.25 Forereef Fish Transect 1 Swath 5 m,5.25,error,1,5,Sufflamen bursa,Balistidae,1,170,0,    130.2,Secondary Consumer,Omnivore,100,2,0,0.5,40.4,1,GB
2015,2015-08-01,9:50 ,10:45,LTER 5.25 Forereef Fish Transect 1 Swath 5 m,5.25,error,1,5,Thalassoma quinquevittatum,Labridae,6,60,0,     18.97,Secondary Consumer,Benthic Invertebrate Consumer,100,2,0,0.5,40.4,1,GB
2015,2015-08-01,9:50 ,10:45,LTER 5.25 Forereef Fish Transect 1 Swath 5 m,5.25,error,1,5,Thalassoma quinquevittatum,Labridae,3,100,0,     46.1,Secondary Consumer,Benthic Invertebrate Consumer,100,2,0,0.5,40.4,1,GB
2015,2015-08-01,9:50 ,10:45,LTER 5.25 Forereef Fish Transect 1 Swath 5 m,5.25,error,1,5,Thalassoma quinquevittatum,Labridae,6,120,0,    162.3,Secondary Consumer,Benthic Invertebrate Consumer,100,2,0,0.5,40.4,1,GB
2015,2015-08-01,9:50 ,10:45,LTER 5.25 Forereef Fish Transect 1 Swath 5 m,5.25,error,1,5,Thalassoma quinquevittatum,Labridae,6,130,0,    207.9,Secondary Consumer,Benthic Invertebrate Consumer,100,2,0,0.5,40.4,1,GB
2015,2015-08-01,9:50 ,10:45,LTER 5.25 Forereef Fish Transect 1 Swath 5 m,5.25,error,1,5,Zebrasoma scopas,Acanthuridae,1,170,0,    140.2,Primary Consumer,Concealed Cropper,100,2,0,0.5,40.4,1,GB
2015,2015-08-01,9:50 ,10:45,LTER 5.25 Forereef Fish Transect 2 Swath 1 m,5.25,error,2,1,Caracanthus maculatus,Scorpaenidae,1,30,0,      0.60,Secondary Consumer,Benthic Invertebrate Consumer,100,2,0,0.5,40.4,1,AB
2015,2015-08-01,9:50 ,10:45,LTER 5.25 Forereef Fish Transect 2 Swath 1 m,5.25,error,2,1,Caracanthus maculatus,Scorpaenidae,10,40,0,     13.86,Secondary Consumer,Benthic Invertebrate Consumer,100,2,0,0.5,40.4,1,AB
2015,2015-08-01,9:50 ,10:45,LTER 5.25 Forereef Fish Transect 2 Swath 1 m,5.25,error,2,1,Cirripectes variolosus,Blenniidae,1,45,0,      1.48,Primary Consumer,Herbivore/Detritivore,100,2,0,0.5,40.4,1,AB
2015,2015-08-01,9:50 ,10:45,LTER 5.25 Forereef Fish Transect 2 Swath 1 m,5.25,error,2,1,Gymnothorax javanicus,Muraenidae,1,-1,0,-1,Piscivore_primarily,Piscivore,100,2,0,0.5,40.4,1,AB
2015,2015-08-01,9:50 ,10:45,LTER 5.25 Forereef Fish Transect 2 Swath 1 m,5.25,error,2,1,Neocirrhites armatus,Cirrhitidae,1,35,0,      0.56,Secondary Consumer,Benthic Invertebrate Consumer,100,2,0,0.5,40.4,1,AB
2015,2015-08-01,9:50 ,10:45,LTER 5.25 Forereef Fish Transect 2 Swath 1 m,5.25,error,2,1,Neocirrhites armatus,Cirrhitidae,20,40,0,     17.26,Secondary Consumer,Benthic Invertebrate Consumer,100,2,0,0.5,40.4,1,AB
2015,2015-08-01,9:50 ,10:45,LTER 5.25 Forereef Fish Transect 2 Swath 1 m,5.25,error,2,1,Neocirrhites armatus,Cirrhitidae,10,45,0,     12.68,Secondary Consumer,Benthic Invertebrate Consumer,100,2,0,0.5,40.4,1,AB
2015,2015-08-01,9:50 ,10:45,LTER 5.25 Forereef Fish Transect 2 Swath 1 m,5.25,error,2,1,Paracirrhites arcatus,Cirrhitidae,1,30,0,      0.34,Secondary Consumer,Benthic Invertebrate Consumer,100,2,0,0.5,40.4,1,AB
2015,2015-08-01,9:50 ,10:45,LTER 5.25 Forereef Fish Transect 2 Swath 1 m,5.25,error,2,1,Paracirrhites arcatus,Cirrhitidae,2,40,0,      1.73,Secondary Consumer,Benthic Invertebrate Consumer,100,2,0,0.5,40.4,1,AB
2015,2015-08-01,9:50 ,10:45,LTER 5.25 Forereef Fish Transect 2 Swath 1 m,5.25,error,2,1,Paracirrhites arcatus,Cirrhitidae,1,50,0,      1.79,Secondary Consumer,Benthic Invertebrate Consumer,100,2,0,0.5,40.4,1,AB
2015,2015-08-01,9:50 ,10:45,LTER 5.25 Forereef Fish Transect 2 Swath 1 m,5.25,error,2,1,Paracirrhites arcatus,Cirrhitidae,6,60,0,     19.48,Secondary Consumer,Benthic Invertebrate Consumer,100,2,0,0.5,40.4,1,AB
2015,2015-08-01,9:50 ,10:45,LTER 5.25 Forereef Fish Transect 2 Swath 1 m,5.25,error,2,1,Paracirrhites arcatus,Cirrhitidae,4,70,0,     21.49,Secondary Consumer,Benthic Invertebrate Consumer,100,2,0,0.5,40.4,1,AB
2015,2015-08-01,9:50 ,10:45,LTER 5.25 Forereef Fish Transect 2 Swath 1 m,5.25,error,2,1,Paracirrhites arcatus,Cirrhitidae,5,75,0,     33.66,Secondary Consumer,Benthic Invertebrate Consumer,100,2,0,0.5,40.4,1,AB
2015,2015-08-01,9:50 ,10:45,LTER 5.25 Forereef Fish Transect 2 Swath 1 m,5.25,error,2,1,Plectroglyphidodon johnstonianus,Pomacentridae,1,35,0,      1.66,Secondary Consumer,Omnivore,100,2,0,0.5,40.4,1,AB
2015,2015-08-01,9:50 ,10:45,LTER 5.25 Forereef Fish Transect 2 Swath 1 m,5.25,error,2,1,Plectroglyphidodon johnstonianus,Pomacentridae,1,40,0,      2.36,Secondary Consumer,Omnivore,100,2,0,0.5,40.4,1,AB
2015,2015-08-01,9:50 ,10:45,LTER 5.25 Forereef Fish Transect 2 Swath 1 m,5.25,error,2,1,Plectroglyphidodon johnstonianus,Pomacentridae,5,45,0,     16.10,Secondary Consumer,Omnivore,100,2,0,0.5,40.4,1,AB
2015,2015-08-01,9:50 ,10:45,LTER 5.25 Forereef Fish Transect 2 Swath 1 m,5.25,error,2,1,Plectroglyphidodon johnstonianus,Pomacentridae,6,50,0,     25.51,Secondary Consumer,Omnivore,100,2,0,0.5,40.4,1,AB
2015,2015-08-01,9:50 ,10:45,LTER 5.25 Forereef Fish Transect 2 Swath 1 m,5.25,error,2,1,Plectroglyphidodon johnstonianus,Pomacentridae,5,60,0,     34.37,Secondary Consumer,Omnivore,100,2,0,0.5,40.4,1,AB
2015,2015-08-01,9:50 ,10:45,LTER 5.25 Forereef Fish Transect 2 Swath 1 m,5.25,error,2,1,Pseudocheilinus hexataenia,Labridae,2,30,0,      0.70,Secondary Consumer,Benthic Invertebrate Consumer,100,2,0,0.5,40.4,1,AB
2015,2015-08-01,9:50 ,10:45,LTER 5.25 Forereef Fish Transect 2 Swath 1 m,5.25,error,2,1,Pseudocheilinus tetrataenia,Labridae,4,30,0,      1.41,Secondary Consumer,Benthic Invertebrate Consumer,100,2,0,0.5,40.4,1,AB
2015,2015-08-01,9:50 ,10:45,LTER 5.25 Forereef Fish Transect 2 Swath 1 m,5.25,error,2,1,Stegastes fasciolatus,Pomacentridae,3,45,0,      7.35,Primary Consumer,Herbivore/Detritivore,100,2,0,0.5,40.4,1,AB
2015,2015-08-01,9:50 ,10:45,LTER 5.25 Forereef Fish Transect 2 Swath 1 m,5.25,error,2,1,Stegastes fasciolatus,Pomacentridae,10,50,0,     33.56,Primary Consumer,Herbivore/Detritivore,100,2,0,0.5,40.4,1,AB
2015,2015-08-01,9:50 ,10:45,LTER 5.25 Forereef Fish Transect 2 Swath 1 m,5.25,error,2,1,Stegastes fasciolatus,Pomacentridae,1,55,0,      4.46,Primary Consumer,Herbivore/Detritivore,100,2,0,0.5,40.4,1,AB
2015,2015-08-01,9:50 ,10:45,LTER 5.25 Forereef Fish Transect 2 Swath 1 m,5.25,error,2,1,Stegastes fasciolatus,Pomacentridae,2,60,0,     11.57,Primary Consumer,Herbivore/Detritivore,100,2,0,0.5,40.4,1,AB
2015,2015-08-01,9:50 ,10:45,LTER 5.25 Forereef Fish Transect 2 Swath 5 m,5.25,error,2,5,Acanthurus nigrofuscus,Acanthuridae,9,60,0,     37.06,Primary Consumer,Cropper,100,2,0,0.5,40.4,1,AB
2015,2015-08-01,9:50 ,10:45,LTER 5.25 Forereef Fish Transect 2 Swath 5 m,5.25,error,2,5,Acanthurus nigrofuscus,Acanthuridae,1,70,0,      6.57,Primary Consumer,Cropper,100,2,0,0.5,40.4,1,AB
2015,2015-08-01,9:50 ,10:45,LTER 5.25 Forereef Fish Transect 2 Swath 5 m,5.25,error,2,5,Acanthurus nigros,Acanthuridae,9,120,0,    317.4,Primary Consumer,Cropper,100,2,0,0.5,40.4,1,AB
2015,2015-08-01,9:50 ,10:45,LTER 5.25 Forereef Fish Transect 2 Swath 5 m,5.25,error,2,5,Acanthurus nigros,Acanthuridae,7,130,0,    313.5,Primary Consumer,Cropper,100,2,0,0.5,40.4,1,AB
2015,2015-08-01,9:50 ,10:45,LTER 5.25 Forereef Fish Transect 2 Swath 5 m,5.25,error,2,5,Acanthurus olivaceus,Acanthuridae,1,220,0,    202.1,Primary Consumer,Sediment Sucker,100,2,0,0.5,40.4,1,AB
2015,2015-08-01,9:50 ,10:45,LTER 5.25 Forereef Fish Transect 2 Swath 5 m,5.25,error,2,5,Balistapus undulatus,Balistidae,1,40,0,      0.63,Secondary Consumer,Omnivore,100,2,0,0.5,40.4,1,AB
2015,2015-08-01,9:50 ,10:45,LTER 5.25 Forereef Fish Transect 2 Swath 5 m,5.25,error,2,5,Centropyge flavissima,Pomacanthidae,1,35,0,      1.88,Primary Consumer,Omnivore,100,2,0,0.5,40.4,1,AB
2015,2015-08-01,9:50 ,10:45,LTER 5.25 Forereef Fish Transect 2 Swath 5 m,5.25,error,2,5,Centropyge flavissima,Pomacanthidae,2,40,0,      5.31,Primary Consumer,Omnivore,100,2,0,0.5,40.4,1,AB
2015,2015-08-01,9:50 ,10:45,LTER 5.25 Forereef Fish Transect 2 Swath 5 m,5.25,error,2,5,Centropyge flavissima,Pomacanthidae,3,45,0,     10.78,Primary Consumer,Omnivore,100,2,0,0.5,40.4,1,AB
2015,2015-08-01,9:50 ,10:45,LTER 5.25 Forereef Fish Transect 2 Swath 5 m,5.25,error,2,5,Centropyge heraldi,Pomacanthidae,1,80,0,     15.83,Primary Consumer,Omnivore,100,2,0,0.5,40.4,1,AB
2015,2015-08-01,9:50 ,10:45,LTER 5.25 Forereef Fish Transect 2 Swath 5 m,5.25,error,2,5,Centropyge heraldi,Pomacanthidae,2,100,0,     56.3,Primary Consumer,Omnivore,100,2,0,0.5,40.4,1,AB
2015,2015-08-01,9:50 ,10:45,LTER 5.25 Forereef Fish Transect 2 Swath 5 m,5.25,error,2,5,Centropyge loricula,Pomacanthidae,1,40,0,      2.65,Primary Consumer,Omnivore,100,2,0,0.5,40.4,1,AB
2015,2015-08-01,9:50 ,10:45,LTER 5.25 Forereef Fish Transect 2 Swath 5 m,5.25,error,2,5,Cephalopholis argus,Serranidae,1,180,0,     91.5,Piscivore_primarily,Piscivore,100,2,0,0.5,40.4,1,AB
2015,2015-08-01,9:50 ,10:45,LTER 5.25 Forereef Fish Transect 2 Swath 5 m,5.25,error,2,5,Cephalopholis argus,Serranidae,1,250,0,    260.2,Piscivore_primarily,Piscivore,100,2,0,0.5,40.4,1,AB
2015,2015-08-01,9:50 ,10:45,LTER 5.25 Forereef Fish Transect 2 Swath 5 m,5.25,error,2,5,Chaetodon pelewensis,Chaetodontidae,1,50,0,      3.08,Secondary Consumer,Corallivore,100,2,0,0.5,40.4,1,AB
2015,2015-08-01,9:50 ,10:45,LTER 5.25 Forereef Fish Transect 2 Swath 5 m,5.25,error,2,5,Chaetodon quadrimaculatus,Chaetodontidae,3,80,0,     46.95,Secondary Consumer,Corallivore,100,2,0,0.5,40.4,1,AB
2015,2015-08-01,9:50 ,10:45,LTER 5.25 Forereef Fish Transect 2 Swath 5 m,5.25,error,2,5,Chaetodon quadrimaculatus,Chaetodontidae,2,100,0,     58.6,Secondary Consumer,Corallivore,100,2,0,0.5,40.4,1,AB
2015,2015-08-01,9:50 ,10:45,LTER 5.25 Forereef Fish Transect 2 Swath 5 m,5.25,error,2,5,Chlorurus spilurus,Scaridae,1,180,0,    129.6,Primary Consumer,Excavator,100,2,0,0.5,40.4,1,AB
2015,2015-08-01,9:50 ,10:45,LTER 5.25 Forereef Fish Transect 2 Swath 5 m,5.25,error,2,5,Chromis vanderbilti,Pomacentridae,45,25,0,     11.73,Planktivore,Planktivore_exclusively,100,2,0,0.5,40.4,1,AB
2015,2015-08-01,9:50 ,10:45,LTER 5.25 Forereef Fish Transect 2 Swath 5 m,5.25,error,2,5,Chromis vanderbilti,Pomacentridae,145,30,0,     67.46,Planktivore,Planktivore_exclusively,100,2,0,0.5,40.4,1,AB
2015,2015-08-01,9:50 ,10:45,LTER 5.25 Forereef Fish Transect 2 Swath 5 m,5.25,error,2,5,Cirrhilabrus scottorum,Labridae,1,55,0,      2.41,Secondary Consumer,Benthic Invertebrate Consumer,100,2,0,0.5,40.4,1,AB
2015,2015-08-01,9:50 ,10:45,LTER 5.25 Forereef Fish Transect 2 Swath 5 m,5.25,error,2,5,Dascyllus flavicaudus,Pomacentridae,1,50,0,      3.98,Planktivore,Omnivore,100,2,0,0.5,40.4,1,AB
2015,2015-08-01,9:50 ,10:45,LTER 5.25 Forereef Fish Transect 2 Swath 5 m,5.25,error,2,5,Gomphosus varius,Labridae,3,45,0,      3.22,Secondary Consumer,Benthic Invertebrate Consumer,100,2,0,0.5,40.4,1,AB
2015,2015-08-01,9:50 ,10:45,LTER 5.25 Forereef Fish Transect 2 Swath 5 m,5.25,error,2,5,Halichoeres claudia,Labridae,2,50,0,      3.92,Secondary Consumer,Benthic Invertebrate Consumer,100,2,0,0.5,40.4,1,AB
2015,2015-08-01,9:50 ,10:45,LTER 5.25 Forereef Fish Transect 2 Swath 5 m,5.25,error,2,5,Halichoeres claudia,Labridae,3,60,0,     10.13,Secondary Consumer,Benthic Invertebrate Consumer,100,2,0,0.5,40.4,1,AB
2015,2015-08-01,9:50 ,10:45,LTER 5.25 Forereef Fish Transect 2 Swath 5 m,5.25,error,2,5,Halichoeres claudia,Labridae,1,70,0,      5.35,Secondary Consumer,Benthic Invertebrate Consumer,100,2,0,0.5,40.4,1,AB
2015,2015-08-01,9:50 ,10:45,LTER 5.25 Forereef Fish Transect 2 Swath 5 m,5.25,error,2,5,Melichthys niger,Balistidae,3,170,0,    255.8,Primary Consumer,Omnivore,100,2,0,0.5,40.4,1,AB
2015,2015-08-01,9:50 ,10:45,LTER 5.25 Forereef Fish Transect 2 Swath 5 m,5.25,error,2,5,Melichthys vidua,Balistidae,3,160,0,    208.2,Primary Consumer,Omnivore,100,2,0,0.5,40.4,1,AB
2015,2015-08-01,9:50 ,10:45,LTER 5.25 Forereef Fish Transect 2 Swath 5 m,5.25,error,2,5,Melichthys vidua,Balistidae,5,180,0,    517.6,Primary Consumer,Omnivore,100,2,0,0.5,40.4,1,AB
2015,2015-08-01,9:50 ,10:45,LTER 5.25 Forereef Fish Transect 2 Swath 5 m,5.25,error,2,5,Pomachromis fuscidorsalis,Pomacentridae,30,45,0,     52.62,Planktivore,Planktivore_exclusively,100,2,0,0.5,40.4,1,AB
2015,2015-08-01,9:50 ,10:45,LTER 5.25 Forereef Fish Transect 2 Swath 5 m,5.25,error,2,5,Scarus psittacus,Scaridae,1,120,0,     40.1,Primary Consumer,Scraper,100,2,0,0.5,40.4,1,AB
2015,2015-08-01,9:50 ,10:45,LTER 5.25 Forereef Fish Transect 2 Swath 5 m,5.25,error,2,5,Sufflamen bursa,Balistidae,7,100,0,    192.6,Secondary Consumer,Omnivore,100,2,0,0.5,40.4,1,AB
2015,2015-08-01,9:50 ,10:45,LTER 5.25 Forereef Fish Transect 2 Swath 5 m,5.25,error,2,5,Sufflamen bursa,Balistidae,5,120,0,    234.7,Secondary Consumer,Omnivore,100,2,0,0.5,40.4,1,AB
2015,2015-08-01,9:50 ,10:45,LTER 5.25 Forereef Fish Transect 2 Swath 5 m,5.25,error,2,5,Thalassoma quinquevittatum,Labridae,2,40,0,      1.80,Secondary Consumer,Benthic Invertebrate Consumer,100,2,0,0.5,40.4,1,AB
2015,2015-08-01,9:50 ,10:45,LTER 5.25 Forereef Fish Transect 2 Swath 5 m,5.25,error,2,5,Thalassoma quinquevittatum,Labridae,1,45,0,      1.30,Secondary Consumer,Benthic Invertebrate Consumer,100,2,0,0.5,40.4,1,AB
2015,2015-08-01,9:50 ,10:45,LTER 5.25 Forereef Fish Transect 2 Swath 5 m,5.25,error,2,5,Thalassoma quinquevittatum,Labridae,21,50,0,     37.74,Secondary Consumer,Benthic Invertebrate Consumer,100,2,0,0.5,40.4,1,AB
2015,2015-08-01,9:50 ,10:45,LTER 5.25 Forereef Fish Transect 2 Swath 5 m,5.25,error,2,5,Thalassoma quinquevittatum,Labridae,30,60,0,     94.83,Secondary Consumer,Benthic Invertebrate Consumer,100,2,0,0.5,40.4,1,AB
2015,2015-08-01,9:50 ,10:45,LTER 5.25 Forereef Fish Transect 2 Swath 5 m,5.25,error,2,5,Thalassoma quinquevittatum,Labridae,4,70,0,     20.38,Secondary Consumer,Benthic Invertebrate Consumer,100,2,0,0.5,40.4,1,AB
2015,2015-08-01,9:50 ,10:45,LTER 5.25 Forereef Fish Transect 3 Swath 1 m,5.25,error,3,1,Caracanthus unipinna,Scorpaenidae,1,20,0,      0.18,Secondary Consumer,Benthic Invertebrate Consumer,100,2,0,0.5,40.4,1,BS
2015,2015-08-01,9:50 ,10:45,LTER 5.25 Forereef Fish Transect 3 Swath 1 m,5.25,error,3,1,Caracanthus unipinna,Scorpaenidae,4,35,0,      3.76,Secondary Consumer,Benthic Invertebrate Consumer,100,2,0,0.5,40.4,1,BS
2015,2015-08-01,9:50 ,10:45,LTER 5.25 Forereef Fish Transect 3 Swath 1 m,5.25,error,3,1,Neocirrhites armatus,Cirrhitidae,3,30,0,      1.01,Secondary Consumer,Benthic Invertebrate Consumer,100,2,0,0.5,40.4,1,BS
2015,2015-08-01,9:50 ,10:45,LTER 5.25 Forereef Fish Transect 3 Swath 1 m,5.25,error,3,1,Neocirrhites armatus,Cirrhitidae,8,40,0,      6.90,Secondary Consumer,Benthic Invertebrate Consumer,100,2,0,0.5,40.4,1,BS
2015,2015-08-01,9:50 ,10:45,LTER 5.25 Forereef Fish Transect 3 Swath 1 m,5.25,error,3,1,Neocirrhites armatus,Cirrhitidae,10,50,0,     17.89,Secondary Consumer,Benthic Invertebrate Consumer,100,2,0,0.5,40.4,1,BS
2015,2015-08-01,9:50 ,10:45,LTER 5.25 Forereef Fish Transect 3 Swath 1 m,5.25,error,3,1,Neocirrhites armatus,Cirrhitidae,1,60,0,      3.25,Secondary Consumer,Benthic Invertebrate Consumer,100,2,0,0.5,40.4,1,BS
2015,2015-08-01,9:50 ,10:45,LTER 5.25 Forereef Fish Transect 3 Swath 1 m,5.25,error,3,1,Paracirrhites arcatus,Cirrhitidae,3,30,0,      1.01,Secondary Consumer,Benthic Invertebrate Consumer,100,2,0,0.5,40.4,1,BS
2015,2015-08-01,9:50 ,10:45,LTER 5.25 Forereef Fish Transect 3 Swath 1 m,5.25,error,3,1,Paracirrhites arcatus,Cirrhitidae,1,45,0,      1.27,Secondary Consumer,Benthic Invertebrate Consumer,100,2,0,0.5,40.4,1,BS
2015,2015-08-01,9:50 ,10:45,LTER 5.25 Forereef Fish Transect 3 Swath 1 m,5.25,error,3,1,Paracirrhites arcatus,Cirrhitidae,8,50,0,     14.32,Secondary Consumer,Benthic Invertebrate Consumer,100,2,0,0.5,40.4,1,BS
2015,2015-08-01,9:50 ,10:45,LTER 5.25 Forereef Fish Transect 3 Swath 1 m,5.25,error,3,1,Paracirrhites arcatus,Cirrhitidae,5,60,0,     16.23,Secondary Consumer,Benthic Invertebrate Consumer,100,2,0,0.5,40.4,1,BS
2015,2015-08-01,9:50 ,10:45,LTER 5.25 Forereef Fish Transect 3 Swath 1 m,5.25,error,3,1,Paracirrhites arcatus,Cirrhitidae,3,70,0,     16.12,Secondary Consumer,Benthic Invertebrate Consumer,100,2,0,0.5,40.4,1,BS
2015,2015-08-01,9:50 ,10:45,LTER 5.25 Forereef Fish Transect 3 Swath 1 m,5.25,error,3,1,Plectroglyphidodon johnstonianus,Pomacentridae,6,40,0,     14.17,Secondary Consumer,Omnivore,100,2,0,0.5,40.4,1,BS
2015,2015-08-01,9:50 ,10:45,LTER 5.25 Forereef Fish Transect 3 Swath 1 m,5.25,error,3,1,Plectroglyphidodon johnstonianus,Pomacentridae,3,45,0,      9.66,Secondary Consumer,Omnivore,100,2,0,0.5,40.4,1,BS
2015,2015-08-01,9:50 ,10:45,LTER 5.25 Forereef Fish Transect 3 Swath 1 m,5.25,error,3,1,Plectroglyphidodon johnstonianus,Pomacentridae,6,50,0,     25.51,Secondary Consumer,Omnivore,100,2,0,0.5,40.4,1,BS
2015,2015-08-01,9:50 ,10:45,LTER 5.25 Forereef Fish Transect 3 Swath 1 m,5.25,error,3,1,Pseudocheilinus hexataenia,Labridae,1,40,0,      0.88,Secondary Consumer,Benthic Invertebrate Consumer,100,2,0,0.5,40.4,1,BS
2015,2015-08-01,9:50 ,10:45,LTER 5.25 Forereef Fish Transect 3 Swath 1 m,5.25,error,3,1,Stegastes fasciolatus,Pomacentridae,4,40,0,      6.89,Primary Consumer,Herbivore/Detritivore,100,2,0,0.5,40.4,1,BS
2015,2015-08-01,9:50 ,10:45,LTER 5.25 Forereef Fish Transect 3 Swath 1 m,5.25,error,3,1,Stegastes fasciolatus,Pomacentridae,3,50,0,     10.07,Primary Consumer,Herbivore/Detritivore,100,2,0,0.5,40.4,1,BS
2015,2015-08-01,9:50 ,10:45,LTER 5.25 Forereef Fish Transect 3 Swath 5 m,5.25,error,3,5,Acanthurus nigrofuscus,Acanthuridae,14,60,0,     57.64,Primary Consumer,Cropper,100,2,0,0.5,40.4,1,BS
2015,2015-08-01,9:50 ,10:45,LTER 5.25 Forereef Fish Transect 3 Swath 5 m,5.25,error,3,5,Acanthurus nigrofuscus,Acanthuridae,2,100,0,     38.7,Primary Consumer,Cropper,100,2,0,0.5,40.4,1,BS
2015,2015-08-01,9:50 ,10:45,LTER 5.25 Forereef Fish Transect 3 Swath 5 m,5.25,error,3,5,Acanthurus nigros,Acanthuridae,16,100,0,    327.6,Primary Consumer,Cropper,100,2,0,0.5,40.4,1,BS
2015,2015-08-01,9:50 ,10:45,LTER 5.25 Forereef Fish Transect 3 Swath 5 m,5.25,error,3,5,Acanthurus olivaceus,Acanthuridae,10,160,0,    781.8,Primary Consumer,Sediment Sucker,100,2,0,0.5,40.4,1,BS
2015,2015-08-01,9:50 ,10:45,LTER 5.25 Forereef Fish Transect 3 Swath 5 m,5.25,error,3,5,Aphareus furca,Lutjanidae,1,210,0,    100.3,Piscivore_primarily,Piscivore,100,2,0,0.5,40.4,1,BS
2015,2015-08-01,9:50 ,10:45,LTER 5.25 Forereef Fish Transect 3 Swath 5 m,5.25,error,3,5,Cantherhines sandwichiensis,Monacanthidae,1,90,0,      9.07,Primary Consumer,Omnivore,100,2,0,0.5,40.4,1,BS
2015,2015-08-01,9:50 ,10:45,LTER 5.25 Forereef Fish Transect 3 Swath 5 m,5.25,error,3,5,Centropyge flavissima,Pomacanthidae,3,30,0,      3.79,Primary Consumer,Omnivore,100,2,0,0.5,40.4,1,BS
2015,2015-08-01,9:50 ,10:45,LTER 5.25 Forereef Fish Transect 3 Swath 5 m,5.25,error,3,5,Centropyge flavissima,Pomacanthidae,13,50,0,     61.28,Primary Consumer,Omnivore,100,2,0,0.5,40.4,1,BS
2015,2015-08-01,9:50 ,10:45,LTER 5.25 Forereef Fish Transect 3 Swath 5 m,5.25,error,3,5,Centropyge heraldi,Pomacanthidae,1,60,0,      7.54,Primary Consumer,Omnivore,100,2,0,0.5,40.4,1,BS
2015,2015-08-01,9:50 ,10:45,LTER 5.25 Forereef Fish Transect 3 Swath 5 m,5.25,error,3,5,Centropyge heraldi,Pomacanthidae,2,90,0,     42.88,Primary Consumer,Omnivore,100,2,0,0.5,40.4,1,BS
2015,2015-08-01,9:50 ,10:45,LTER 5.25 Forereef Fish Transect 3 Swath 5 m,5.25,error,3,5,Centropyge heraldi,Pomacanthidae,2,120,0,     90.0,Primary Consumer,Omnivore,100,2,0,0.5,40.4,1,BS
2015,2015-08-01,9:50 ,10:45,LTER 5.25 Forereef Fish Transect 3 Swath 5 m,5.25,error,3,5,Cephalopholis argus,Serranidae,1,240,0,    228.5,Piscivore_primarily,Piscivore,100,2,0,0.5,40.4,1,BS
2015,2015-08-01,9:50 ,10:45,LTER 5.25 Forereef Fish Transect 3 Swath 5 m,5.25,error,3,5,Chaetodon pelewensis,Chaetodontidae,4,60,0,     22.51,Secondary Consumer,Corallivore,100,2,0,0.5,40.4,1,BS
2015,2015-08-01,9:50 ,10:45,LTER 5.25 Forereef Fish Transect 3 Swath 5 m,5.25,error,3,5,Chaetodon quadrimaculatus,Chaetodontidae,1,60,0,      6.97,Secondary Consumer,Corallivore,100,2,0,0.5,40.4,1,BS
2015,2015-08-01,9:50 ,10:45,LTER 5.25 Forereef Fish Transect 3 Swath 5 m,5.25,error,3,5,Chaetodon quadrimaculatus,Chaetodontidae,2,80,0,     31.30,Secondary Consumer,Corallivore,100,2,0,0.5,40.4,1,BS
2015,2015-08-01,9:50 ,10:45,LTER 5.25 Forereef Fish Transect 3 Swath 5 m,5.25,error,3,5,Chaetodon quadrimaculatus,Chaetodontidae,2,100,0,     58.6,Secondary Consumer,Corallivore,100,2,0,0.5,40.4,1,BS
2015,2015-08-01,9:50 ,10:45,LTER 5.25 Forereef Fish Transect 3 Swath 5 m,5.25,error,3,5,Chlorurus spilurus,Scaridae,16,150,0,   1206.5,Primary Consumer,Excavator,100,2,0,0.5,40.4,1,BS
2015,2015-08-01,9:50 ,10:45,LTER 5.25 Forereef Fish Transect 3 Swath 5 m,5.25,error,3,5,Chlorurus spilurus,Scaridae,1,220,0,    235.1,Primary Consumer,Excavator,100,2,0,0.5,40.4,1,BS
2015,2015-08-01,9:50 ,10:45,LTER 5.25 Forereef Fish Transect 3 Swath 5 m,5.25,error,3,5,Chromis acares,Pomacentridae,65,40,0,     75.59,Planktivore,Planktivore_exclusively,100,2,0,0.5,40.4,1,BS
