Year,Date,Start,End,Location,Site,Habitat,Transect,Swath,Taxonomy,Family,Count,Cloud_Cover,Wind_Velocity,Sea_State,Swell,Visibility,Surge,Diver
2005,2005-08-01,13:45,14:45,LTER 5 Fringing Reef Fish Transect 3 Swath 1 m,5,FR,3,1,Neoniphon sammara,Holocentridae,1,55,2,0,0,23,0,KS+CK
2005,2005-08-01,13:45,14:45,LTER 5 Fringing Reef Fish Transect 3 Swath 1 m,5,FR,3,1,Pseudocheilinus hexataenia,Labridae,1,55,2,0,0,23,0,KS+CK
2005,2005-08-01,13:45,14:45,LTER 5 Fringing Reef Fish Transect 3 Swath 1 m,5,FR,3,1,Stegastes nigricans,Pomacentridae,1,55,2,0,0,23,0,KS+CK
2005,2005-08-01,13:45,14:45,LTER 5 Fringing Reef Fish Transect 3 Swath 5 m,5,FR,3,5,Acanthurus nigrofuscus,Acanthuridae,26,55,2,0,0,23,0,KS+CK
2005,2005-08-01,13:45,14:45,LTER 5 Fringing Reef Fish Transect 3 Swath 5 m,5,FR,3,5,Anampses twistii,Labridae,2,55,2,0,0,23,0,KS+CK
2005,2005-08-01,13:45,14:45,LTER 5 Fringing Reef Fish Transect 3 Swath 5 m,5,FR,3,5,Balistapus undulatus,Balistidae,2,55,2,0,0,23,0,KS+CK
2005,2005-08-01,13:45,14:45,LTER 5 Fringing Reef Fish Transect 3 Swath 5 m,5,FR,3,5,Canthigaster valentini,Tetraodontidae,2,55,2,0,0,23,0,KS+CK
2005,2005-08-01,13:45,14:45,LTER 5 Fringing Reef Fish Transect 3 Swath 5 m,5,FR,3,5,Caranx sexfasciatus,Carangidae,1,55,2,0,0,23,0,KS+CK
2005,2005-08-01,13:45,14:45,LTER 5 Fringing Reef Fish Transect 3 Swath 5 m,5,FR,3,5,Centropyge bispinosa,Pomacanthidae,1,55,2,0,0,23,0,KS+CK
2005,2005-08-01,13:45,14:45,LTER 5 Fringing Reef Fish Transect 3 Swath 5 m,5,FR,3,5,Centropyge flavissima,Pomacanthidae,7,55,2,0,0,23,0,KS+CK
2005,2005-08-01,13:45,14:45,LTER 5 Fringing Reef Fish Transect 3 Swath 5 m,5,FR,3,5,Chaetodon citrinellus,Chaetodontidae,2,55,2,0,0,23,0,KS+CK
2005,2005-08-01,13:45,14:45,LTER 5 Fringing Reef Fish Transect 3 Swath 5 m,5,FR,3,5,Chaetodon lunulatus,Chaetodontidae,7,55,2,0,0,23,0,KS+CK
2005,2005-08-01,13:45,14:45,LTER 5 Fringing Reef Fish Transect 3 Swath 5 m,5,FR,3,5,Chaetodon ornatissimus,Chaetodontidae,4,55,2,0,0,23,0,KS+CK
2005,2005-08-01,13:45,14:45,LTER 5 Fringing Reef Fish Transect 3 Swath 5 m,5,FR,3,5,Chaetodon ulietensis,Chaetodontidae,6,55,2,0,0,23,0,KS+CK
2005,2005-08-01,13:45,14:45,LTER 5 Fringing Reef Fish Transect 3 Swath 5 m,5,FR,3,5,Chaetodon vagabundus,Chaetodontidae,4,55,2,0,0,23,0,KS+CK
2005,2005-08-01,13:45,14:45,LTER 5 Fringing Reef Fish Transect 3 Swath 5 m,5,FR,3,5,Chlorurus microrhinos,Scaridae,1,55,2,0,0,23,0,KS+CK
2005,2005-08-01,13:45,14:45,LTER 5 Fringing Reef Fish Transect 3 Swath 5 m,5,FR,3,5,Chlorurus spilurus,Scaridae,34,55,2,0,0,23,0,KS+CK
2005,2005-08-01,13:45,14:45,LTER 5 Fringing Reef Fish Transect 3 Swath 5 m,5,FR,3,5,Chromis iomelas,Pomacentridae,5,55,2,0,0,23,0,KS+CK
2005,2005-08-01,13:45,14:45,LTER 5 Fringing Reef Fish Transect 3 Swath 5 m,5,FR,3,5,Chromis viridis,Pomacentridae,158,55,2,0,0,23,0,KS+CK
2005,2005-08-01,13:45,14:45,LTER 5 Fringing Reef Fish Transect 3 Swath 5 m,5,FR,3,5,Ctenochaetus binotatus,Acanthuridae,1,55,2,0,0,23,0,KS+CK
2005,2005-08-01,13:45,14:45,LTER 5 Fringing Reef Fish Transect 3 Swath 5 m,5,FR,3,5,Ctenochaetus striatus,Acanthuridae,5,55,2,0,0,23,0,KS+CK
2005,2005-08-01,13:45,14:45,LTER 5 Fringing Reef Fish Transect 3 Swath 5 m,5,FR,3,5,Dascyllus aruanus,Pomacentridae,2,55,2,0,0,23,0,KS+CK
2005,2005-08-01,13:45,14:45,LTER 5 Fringing Reef Fish Transect 3 Swath 5 m,5,FR,3,5,Dascyllus flavicaudus,Pomacentridae,1,55,2,0,0,23,0,KS+CK
2005,2005-08-01,13:45,14:45,LTER 5 Fringing Reef Fish Transect 3 Swath 5 m,5,FR,3,5,Epibulus insidiator,Labridae,2,55,2,0,0,23,0,KS+CK
2005,2005-08-01,13:45,14:45,LTER 5 Fringing Reef Fish Transect 3 Swath 5 m,5,FR,3,5,Forcipiger longirostris,Chaetodontidae,1,55,2,0,0,23,0,KS+CK
2005,2005-08-01,13:45,14:45,LTER 5 Fringing Reef Fish Transect 3 Swath 5 m,5,FR,3,5,Halichoeres hortulanus,Labridae,1,55,2,0,0,23,0,KS+CK
2005,2005-08-01,13:45,14:45,LTER 5 Fringing Reef Fish Transect 3 Swath 5 m,5,FR,3,5,Halichoeres trimaculatus,Labridae,5,55,2,0,0,23,0,KS+CK
2005,2005-08-01,13:45,14:45,LTER 5 Fringing Reef Fish Transect 3 Swath 5 m,5,FR,3,5,Heniochus chrysostomus,Chaetodontidae,2,55,2,0,0,23,0,KS+CK
2005,2005-08-01,13:45,14:45,LTER 5 Fringing Reef Fish Transect 3 Swath 5 m,5,FR,3,5,Labroides bicolor,Labridae,1,55,2,0,0,23,0,KS+CK
2005,2005-08-01,13:45,14:45,LTER 5 Fringing Reef Fish Transect 3 Swath 5 m,5,FR,3,5,Labroides dimidiatus,Labridae,6,55,2,0,0,23,0,KS+CK
2005,2005-08-01,13:45,14:45,LTER 5 Fringing Reef Fish Transect 3 Swath 5 m,5,FR,3,5,Monotaxis grandoculis,Lethrinidae,3,55,2,0,0,23,0,KS+CK
2005,2005-08-01,13:45,14:45,LTER 5 Fringing Reef Fish Transect 3 Swath 5 m,5,FR,3,5,Naso annulatus,Acanthuridae,2,55,2,0,0,23,0,KS+CK
2005,2005-08-01,13:45,14:45,LTER 5 Fringing Reef Fish Transect 3 Swath 5 m,5,FR,3,5,Ostracion meleagris,Ostraciidae,4,55,2,0,0,23,0,KS+CK
2005,2005-08-01,13:45,14:45,LTER 5 Fringing Reef Fish Transect 3 Swath 5 m,5,FR,3,5,Parupeneus cyclostomus,Mullidae,1,55,2,0,0,23,0,KS+CK
2005,2005-08-01,13:45,14:45,LTER 5 Fringing Reef Fish Transect 3 Swath 5 m,5,FR,3,5,Parupeneus multifasciatus,Mullidae,1,55,2,0,0,23,0,KS+CK
2005,2005-08-01,13:45,14:45,LTER 5 Fringing Reef Fish Transect 3 Swath 5 m,5,FR,3,5,Plagiotremus tapeinosoma,Blenniidae,1,55,2,0,0,23,0,KS+CK
2005,2005-08-01,13:45,14:45,LTER 5 Fringing Reef Fish Transect 3 Swath 5 m,5,FR,3,5,Plectroglyphidodon johnstonianus,Pomacentridae,1,55,2,0,0,23,0,KS+CK
2005,2005-08-01,13:45,14:45,LTER 5 Fringing Reef Fish Transect 3 Swath 5 m,5,FR,3,5,Pomacanthus imperator,Pomacanthidae,1,55,2,0,0,23,0,KS+CK
2005,2005-08-01,13:45,14:45,LTER 5 Fringing Reef Fish Transect 3 Swath 5 m,5,FR,3,5,Pomacentrus pavo,Pomacentridae,28,55,2,0,0,23,0,KS+CK
2005,2005-08-01,13:45,14:45,LTER 5 Fringing Reef Fish Transect 3 Swath 5 m,5,FR,3,5,Pristiapogon kallopterus,Apogonidae,1,55,2,0,0,23,0,KS+CK
2005,2005-08-01,13:45,14:45,LTER 5 Fringing Reef Fish Transect 3 Swath 5 m,5,FR,3,5,Pseudojuloides atavai,Labridae,1,55,2,0,0,23,0,KS+CK
2005,2005-08-01,13:45,14:45,LTER 5 Fringing Reef Fish Transect 3 Swath 5 m,5,FR,3,5,Pygoplites diacanthus,Pomacanthidae,1,55,2,0,0,23,0,KS+CK
2005,2005-08-01,13:45,14:45,LTER 5 Fringing Reef Fish Transect 3 Swath 5 m,5,FR,3,5,Scarus altipinnis,Scaridae,1,55,2,0,0,23,0,KS+CK
2005,2005-08-01,13:45,14:45,LTER 5 Fringing Reef Fish Transect 3 Swath 5 m,5,FR,3,5,Scarus psittacus,Scaridae,1,55,2,0,0,23,0,KS+CK
2005,2005-08-01,13:45,14:45,LTER 5 Fringing Reef Fish Transect 3 Swath 5 m,5,FR,3,5,Thalassoma hardwicke,Labridae,5,55,2,0,0,23,0,KS+CK
2005,2005-08-01,13:45,14:45,LTER 5 Fringing Reef Fish Transect 3 Swath 5 m,5,FR,3,5,Valenciennea strigata,Gobiidae,1,55,2,0,0,23,0,KS+CK
2005,2005-08-01,13:45,14:45,LTER 5 Fringing Reef Fish Transect 3 Swath 5 m,5,FR,3,5,Zanclus cornutus,Zanclidae,2,55,2,0,0,23,0,KS+CK
2005,2005-08-01,13:45,14:45,LTER 5 Fringing Reef Fish Transect 3 Swath 5 m,5,FR,3,5,Zebrasoma scopas,Acanthuridae,18,55,2,0,0,23,0,KS+CK
2005,2005-08-01,13:45,14:45,LTER 5 Fringing Reef Fish Transect 4 Swath 1 m,5,FR,4,1,Canthigaster valentini,Tetraodontidae,4,55,2,0,0,23,0,KS+CK
2005,2005-08-01,13:45,14:45,LTER 5 Fringing Reef Fish Transect 4 Swath 1 m,5,FR,4,1,Gnatholepis anjerensis,Gobiidae,4,55,2,0,0,23,0,KS+CK
2005,2005-08-01,13:45,14:45,LTER 5 Fringing Reef Fish Transect 4 Swath 1 m,5,FR,4,1,Gobiodon quinquestrigatus (cf),Gobiidae,1,55,2,0,0,23,0,KS+CK
2005,2005-08-01,13:45,14:45,LTER 5 Fringing Reef Fish Transect 4 Swath 1 m,5,FR,4,1,Gymnothorax javanicus,Muraenidae,1,55,2,0,0,23,0,KS+CK
2005,2005-08-01,13:45,14:45,LTER 5 Fringing Reef Fish Transect 4 Swath 1 m,5,FR,4,1,Myripristis berndti,Holocentridae,2,55,2,0,0,23,0,KS+CK
2005,2005-08-01,13:45,14:45,LTER 5 Fringing Reef Fish Transect 4 Swath 1 m,5,FR,4,1,Myripristis murdjan,Holocentridae,4,55,2,0,0,23,0,KS+CK
2005,2005-08-01,13:45,14:45,LTER 5 Fringing Reef Fish Transect 4 Swath 1 m,5,FR,4,1,Myripristis violacea,Holocentridae,2,55,2,0,0,23,0,KS+CK
2005,2005-08-01,13:45,14:45,LTER 5 Fringing Reef Fish Transect 4 Swath 1 m,5,FR,4,1,Neoniphon sammara,Holocentridae,7,55,2,0,0,23,0,KS+CK
2005,2005-08-01,13:45,14:45,LTER 5 Fringing Reef Fish Transect 4 Swath 1 m,5,FR,4,1,Ostracion meleagris,Ostraciidae,1,55,2,0,0,23,0,KS+CK
2005,2005-08-01,13:45,14:45,LTER 5 Fringing Reef Fish Transect 4 Swath 1 m,5,FR,4,1,Pseudocheilinus hexataenia,Labridae,1,55,2,0,0,23,0,KS+CK
2005,2005-08-01,13:45,14:45,LTER 5 Fringing Reef Fish Transect 4 Swath 1 m,5,FR,4,1,Stegastes nigricans,Pomacentridae,1,55,2,0,0,23,0,KS+CK
2005,2005-08-01,13:45,14:45,LTER 5 Fringing Reef Fish Transect 4 Swath 1 m,5,FR,4,1,Stegastes punctatus,Pomacentridae,5,55,2,0,0,23,0,KS+CK
2005,2005-08-01,13:45,14:45,LTER 5 Fringing Reef Fish Transect 4 Swath 5 m,5,FR,4,5,Abudefduf sexfasciatus,Pomacentridae,70,55,2,0,0,23,0,KS+CK
2005,2005-08-01,13:45,14:45,LTER 5 Fringing Reef Fish Transect 4 Swath 5 m,5,FR,4,5,Acanthurus nigrofuscus,Acanthuridae,29,55,2,0,0,23,0,KS+CK
2005,2005-08-01,13:45,14:45,LTER 5 Fringing Reef Fish Transect 4 Swath 5 m,5,FR,4,5,Anampses twistii,Labridae,3,55,2,0,0,23,0,KS+CK
2005,2005-08-01,13:45,14:45,LTER 5 Fringing Reef Fish Transect 4 Swath 5 m,5,FR,4,5,Canthigaster solandri,Tetraodontidae,4,55,2,0,0,23,0,KS+CK
2005,2005-08-01,13:45,14:45,LTER 5 Fringing Reef Fish Transect 4 Swath 5 m,5,FR,4,5,Centropyge flavissima,Pomacanthidae,8,55,2,0,0,23,0,KS+CK
2005,2005-08-01,13:45,14:45,LTER 5 Fringing Reef Fish Transect 4 Swath 5 m,5,FR,4,5,Chaetodon auriga,Chaetodontidae,1,55,2,0,0,23,0,KS+CK
2005,2005-08-01,13:45,14:45,LTER 5 Fringing Reef Fish Transect 4 Swath 5 m,5,FR,4,5,Chaetodon citrinellus,Chaetodontidae,3,55,2,0,0,23,0,KS+CK
2005,2005-08-01,13:45,14:45,LTER 5 Fringing Reef Fish Transect 4 Swath 5 m,5,FR,4,5,Chaetodon lunula,Chaetodontidae,5,55,2,0,0,23,0,KS+CK
2005,2005-08-01,13:45,14:45,LTER 5 Fringing Reef Fish Transect 4 Swath 5 m,5,FR,4,5,Chaetodon lunulatus,Chaetodontidae,6,55,2,0,0,23,0,KS+CK
2005,2005-08-01,13:45,14:45,LTER 5 Fringing Reef Fish Transect 4 Swath 5 m,5,FR,4,5,Chaetodon ornatissimus,Chaetodontidae,4,55,2,0,0,23,0,KS+CK
2005,2005-08-01,13:45,14:45,LTER 5 Fringing Reef Fish Transect 4 Swath 5 m,5,FR,4,5,Chaetodon ulietensis,Chaetodontidae,1,55,2,0,0,23,0,KS+CK
2005,2005-08-01,13:45,14:45,LTER 5 Fringing Reef Fish Transect 4 Swath 5 m,5,FR,4,5,Chlorurus spilurus,Scaridae,24,55,2,0,0,23,0,KS+CK
2005,2005-08-01,13:45,14:45,LTER 5 Fringing Reef Fish Transect 4 Swath 5 m,5,FR,4,5,Chromis iomelas,Pomacentridae,1,55,2,0,0,23,0,KS+CK
2005,2005-08-01,13:45,14:45,LTER 5 Fringing Reef Fish Transect 4 Swath 5 m,5,FR,4,5,Chromis margaritifer,Pomacentridae,3,55,2,0,0,23,0,KS+CK
2005,2005-08-01,13:45,14:45,LTER 5 Fringing Reef Fish Transect 4 Swath 5 m,5,FR,4,5,Ctenochaetus striatus,Acanthuridae,5,55,2,0,0,23,0,KS+CK
2005,2005-08-01,13:45,14:45,LTER 5 Fringing Reef Fish Transect 4 Swath 5 m,5,FR,4,5,Dascyllus aruanus,Pomacentridae,7,55,2,0,0,23,0,KS+CK
2005,2005-08-01,13:45,14:45,LTER 5 Fringing Reef Fish Transect 4 Swath 5 m,5,FR,4,5,Dascyllus trimaculatus,Pomacentridae,17,55,2,0,0,23,0,KS+CK
2005,2005-08-01,13:45,14:45,LTER 5 Fringing Reef Fish Transect 4 Swath 5 m,5,FR,4,5,Epibulus insidiator,Labridae,1,55,2,0,0,23,0,KS+CK
2005,2005-08-01,13:45,14:45,LTER 5 Fringing Reef Fish Transect 4 Swath 5 m,5,FR,4,5,Epinephelus merra,Serranidae,2,55,2,0,0,23,0,KS+CK
2005,2005-08-01,13:45,14:45,LTER 5 Fringing Reef Fish Transect 4 Swath 5 m,5,FR,4,5,Forcipiger longirostris,Chaetodontidae,2,55,2,0,0,23,0,KS+CK
2005,2005-08-01,13:45,14:45,LTER 5 Fringing Reef Fish Transect 4 Swath 5 m,5,FR,4,5,Gomphosus varius,Labridae,1,55,2,0,0,23,0,KS+CK
2005,2005-08-01,13:45,14:45,LTER 5 Fringing Reef Fish Transect 4 Swath 5 m,5,FR,4,5,Heniochus chrysostomus,Chaetodontidae,3,55,2,0,0,23,0,KS+CK
2005,2005-08-01,13:45,14:45,LTER 5 Fringing Reef Fish Transect 4 Swath 5 m,5,FR,4,5,Labroides bicolor,Labridae,3,55,2,0,0,23,0,KS+CK
2005,2005-08-01,13:45,14:45,LTER 5 Fringing Reef Fish Transect 4 Swath 5 m,5,FR,4,5,Labroides dimidiatus,Labridae,2,55,2,0,0,23,0,KS+CK
2005,2005-08-01,13:45,14:45,LTER 5 Fringing Reef Fish Transect 4 Swath 5 m,5,FR,4,5,Lutjanus kasmira,Lutjanidae,1,55,2,0,0,23,0,KS+CK
2005,2005-08-01,13:45,14:45,LTER 5 Fringing Reef Fish Transect 4 Swath 5 m,5,FR,4,5,Monotaxis grandoculis,Lethrinidae,2,55,2,0,0,23,0,KS+CK
2005,2005-08-01,13:45,14:45,LTER 5 Fringing Reef Fish Transect 4 Swath 5 m,5,FR,4,5,Mulloidichthys vanicolensis,Mullidae,1,55,2,0,0,23,0,KS+CK
2005,2005-08-01,13:45,14:45,LTER 5 Fringing Reef Fish Transect 4 Swath 5 m,5,FR,4,5,Neoniphon sammara,Holocentridae,4,55,2,0,0,23,0,KS+CK
2005,2005-08-01,13:45,14:45,LTER 5 Fringing Reef Fish Transect 4 Swath 5 m,5,FR,4,5,Ostracion meleagris,Ostraciidae,4,55,2,0,0,23,0,KS+CK
2005,2005-08-01,13:45,14:45,LTER 5 Fringing Reef Fish Transect 4 Swath 5 m,5,FR,4,5,Parupeneus ciliatus,Mullidae,1,55,2,0,0,23,0,KS+CK
2005,2005-08-01,13:45,14:45,LTER 5 Fringing Reef Fish Transect 4 Swath 5 m,5,FR,4,5,Parupeneus multifasciatus,Mullidae,1,55,2,0,0,23,0,KS+CK
2005,2005-08-01,13:45,14:45,LTER 5 Fringing Reef Fish Transect 4 Swath 5 m,5,FR,4,5,Pygoplites diacanthus,Pomacanthidae,1,55,2,0,0,23,0,KS+CK
2005,2005-08-01,13:45,14:45,LTER 5 Fringing Reef Fish Transect 4 Swath 5 m,5,FR,4,5,Scarus niger,Scaridae,2,55,2,0,0,23,0,KS+CK
2005,2005-08-01,13:45,14:45,LTER 5 Fringing Reef Fish Transect 4 Swath 5 m,5,FR,4,5,Stethojulis bandanensis,Labridae,2,55,2,0,0,23,0,KS+CK
2005,2005-08-01,13:45,14:45,LTER 5 Fringing Reef Fish Transect 4 Swath 5 m,5,FR,4,5,Thalassoma hardwicke,Labridae,8,55,2,0,0,23,0,KS+CK
2005,2005-08-01,13:45,14:45,LTER 5 Fringing Reef Fish Transect 4 Swath 5 m,5,FR,4,5,Zebrasoma scopas,Acanthuridae,40,55,2,0,0,23,0,KS+CK
2005,2005-07-24,12:15,13:45,LTER 6 Backreef Fish Transect 1 Swath 1 m,6,BA,1,1,Canthigaster solandri,Tetraodontidae,1,45,1,1,0,20,0,AB+SH
2005,2005-07-24,12:15,13:45,LTER 6 Backreef Fish Transect 1 Swath 1 m,6,BA,1,1,Chrysiptera brownriggii,Pomacentridae,2,45,1,1,0,20,0,AB+SH
2005,2005-07-24,12:15,13:45,LTER 6 Backreef Fish Transect 1 Swath 1 m,6,BA,1,1,Fusigobius neophytus,Gobiidae,1,45,1,1,0,20,0,AB+SH
2005,2005-07-24,12:15,13:45,LTER 6 Backreef Fish Transect 1 Swath 1 m,6,BA,1,1,Gymnothorax javanicus,Muraenidae,1,45,1,1,0,20,0,AB+SH
2005,2005-07-24,12:15,13:45,LTER 6 Backreef Fish Transect 1 Swath 1 m,6,BA,1,1,Neoniphon opercularis,Holocentridae,1,45,1,1,0,20,0,AB+SH
2005,2005-07-24,12:15,13:45,LTER 6 Backreef Fish Transect 1 Swath 1 m,6,BA,1,1,Ostracion meleagris,Ostraciidae,1,45,1,1,0,20,0,AB+SH
2005,2005-07-24,12:15,13:45,LTER 6 Backreef Fish Transect 1 Swath 1 m,6,BA,1,1,Pseudocheilinus hexataenia,Labridae,3,45,1,1,0,20,0,AB+SH
2005,2005-07-24,12:15,13:45,LTER 6 Backreef Fish Transect 1 Swath 1 m,6,BA,1,1,Stegastes albifasciatus,Pomacentridae,3,45,1,1,0,20,0,AB+SH
2005,2005-07-24,12:15,13:45,LTER 6 Backreef Fish Transect 1 Swath 1 m,6,BA,1,1,Stegastes nigricans,Pomacentridae,19,45,1,1,0,20,0,AB+SH
2005,2005-07-24,12:15,13:45,LTER 6 Backreef Fish Transect 1 Swath 1 m,6,BA,1,1,Stegastes punctatus,Pomacentridae,12,45,1,1,0,20,0,AB+SH
2005,2005-07-24,12:15,13:45,LTER 6 Backreef Fish Transect 1 Swath 5 m,6,BA,1,5,Abudefduf septemfasciatus,Pomacentridae,1,45,1,1,0,20,0,AB+SH
2005,2005-07-24,12:15,13:45,LTER 6 Backreef Fish Transect 1 Swath 5 m,6,BA,1,5,Acanthurus nigrofuscus,Acanthuridae,40,45,1,1,0,20,0,AB+SH
2005,2005-07-24,12:15,13:45,LTER 6 Backreef Fish Transect 1 Swath 5 m,6,BA,1,5,Balistapus undulatus,Balistidae,1,45,1,1,0,20,0,AB+SH
2005,2005-07-24,12:15,13:45,LTER 6 Backreef Fish Transect 1 Swath 5 m,6,BA,1,5,Carcharhinus melanopterus,Carcharhinidae,1,45,1,1,0,20,0,AB+SH
2005,2005-07-24,12:15,13:45,LTER 6 Backreef Fish Transect 1 Swath 5 m,6,BA,1,5,Centropyge flavissima,Pomacanthidae,19,45,1,1,0,20,0,AB+SH
2005,2005-07-24,12:15,13:45,LTER 6 Backreef Fish Transect 1 Swath 5 m,6,BA,1,5,Chaetodon citrinellus,Chaetodontidae,5,45,1,1,0,20,0,AB+SH
2005,2005-07-24,12:15,13:45,LTER 6 Backreef Fish Transect 1 Swath 5 m,6,BA,1,5,Chaetodon lunulatus,Chaetodontidae,2,45,1,1,0,20,0,AB+SH
2005,2005-07-24,12:15,13:45,LTER 6 Backreef Fish Transect 1 Swath 5 m,6,BA,1,5,Chaetodon vagabundus,Chaetodontidae,2,45,1,1,0,20,0,AB+SH
2005,2005-07-24,12:15,13:45,LTER 6 Backreef Fish Transect 1 Swath 5 m,6,BA,1,5,Cheilinus chlorourus,Labridae,1,45,1,1,0,20,0,AB+SH
2005,2005-07-24,12:15,13:45,LTER 6 Backreef Fish Transect 1 Swath 5 m,6,BA,1,5,Cheilinus trilobatus,Labridae,1,45,1,1,0,20,0,AB+SH
2005,2005-07-24,12:15,13:45,LTER 6 Backreef Fish Transect 1 Swath 5 m,6,BA,1,5,Chlorurus spilurus,Scaridae,54,45,1,1,0,20,0,AB+SH
2005,2005-07-24,12:15,13:45,LTER 6 Backreef Fish Transect 1 Swath 5 m,6,BA,1,5,Chromis viridis,Pomacentridae,49,45,1,1,0,20,0,AB+SH
2005,2005-07-24,12:15,13:45,LTER 6 Backreef Fish Transect 1 Swath 5 m,6,BA,1,5,Ctenochaetus binotatus,Acanthuridae,14,45,1,1,0,20,0,AB+SH
2005,2005-07-24,12:15,13:45,LTER 6 Backreef Fish Transect 1 Swath 5 m,6,BA,1,5,Ctenochaetus striatus,Acanthuridae,25,45,1,1,0,20,0,AB+SH
2005,2005-07-24,12:15,13:45,LTER 6 Backreef Fish Transect 1 Swath 5 m,6,BA,1,5,Dascyllus aruanus,Pomacentridae,13,45,1,1,0,20,0,AB+SH
2005,2005-07-24,12:15,13:45,LTER 6 Backreef Fish Transect 1 Swath 5 m,6,BA,1,5,Epibulus insidiator,Labridae,1,45,1,1,0,20,0,AB+SH
2005,2005-07-24,12:15,13:45,LTER 6 Backreef Fish Transect 1 Swath 5 m,6,BA,1,5,Epinephelus merra,Serranidae,1,45,1,1,0,20,0,AB+SH
2005,2005-07-24,12:15,13:45,LTER 6 Backreef Fish Transect 1 Swath 5 m,6,BA,1,5,Gomphosus varius,Labridae,13,45,1,1,0,20,0,AB+SH
2005,2005-07-24,12:15,13:45,LTER 6 Backreef Fish Transect 1 Swath 5 m,6,BA,1,5,Halichoeres hortulanus,Labridae,8,45,1,1,0,20,0,AB+SH
2005,2005-07-24,12:15,13:45,LTER 6 Backreef Fish Transect 1 Swath 5 m,6,BA,1,5,Halichoeres margaritaceus,Labridae,1,45,1,1,0,20,0,AB+SH
2005,2005-07-24,12:15,13:45,LTER 6 Backreef Fish Transect 1 Swath 5 m,6,BA,1,5,Halichoeres marginatus,Labridae,4,45,1,1,0,20,0,AB+SH
2005,2005-07-24,12:15,13:45,LTER 6 Backreef Fish Transect 1 Swath 5 m,6,BA,1,5,Halichoeres trimaculatus,Labridae,3,45,1,1,0,20,0,AB+SH
2005,2005-07-24,12:15,13:45,LTER 6 Backreef Fish Transect 1 Swath 5 m,6,BA,1,5,Labroides bicolor,Labridae,1,45,1,1,0,20,0,AB+SH
2005,2005-07-24,12:15,13:45,LTER 6 Backreef Fish Transect 1 Swath 5 m,6,BA,1,5,Mulloidichthys flavolineatus,Mullidae,1,45,1,1,0,20,0,AB+SH
2005,2005-07-24,12:15,13:45,LTER 6 Backreef Fish Transect 1 Swath 5 m,6,BA,1,5,Mulloidichthys vanicolensis,Mullidae,1,45,1,1,0,20,0,AB+SH
2005,2005-07-24,12:15,13:45,LTER 6 Backreef Fish Transect 1 Swath 5 m,6,BA,1,5,Parupeneus barberinus,Mullidae,2,45,1,1,0,20,0,AB+SH
2005,2005-07-24,12:15,13:45,LTER 6 Backreef Fish Transect 1 Swath 5 m,6,BA,1,5,Parupeneus multifasciatus,Mullidae,2,45,1,1,0,20,0,AB+SH
2005,2005-07-24,12:15,13:45,LTER 6 Backreef Fish Transect 1 Swath 5 m,6,BA,1,5,Plagiotremus tapeinosoma,Blenniidae,1,45,1,1,0,20,0,AB+SH
2005,2005-07-24,12:15,13:45,LTER 6 Backreef Fish Transect 1 Swath 5 m,6,BA,1,5,Pomacentrus pavo,Pomacentridae,3,45,1,1,0,20,0,AB+SH
2005,2005-07-24,12:15,13:45,LTER 6 Backreef Fish Transect 1 Swath 5 m,6,BA,1,5,Pseudojuloides atavai,Labridae,2,45,1,1,0,20,0,AB+SH
2005,2005-07-24,12:15,13:45,LTER 6 Backreef Fish Transect 1 Swath 5 m,6,BA,1,5,Scarus oviceps,Scaridae,2,45,1,1,0,20,0,AB+SH
2005,2005-07-24,12:15,13:45,LTER 6 Backreef Fish Transect 1 Swath 5 m,6,BA,1,5,Scarus psittacus,Scaridae,47,45,1,1,0,20,0,AB+SH
2005,2005-07-24,12:15,13:45,LTER 6 Backreef Fish Transect 1 Swath 5 m,6,BA,1,5,Stethojulis bandanensis,Labridae,3,45,1,1,0,20,0,AB+SH
2005,2005-07-24,12:15,13:45,LTER 6 Backreef Fish Transect 1 Swath 5 m,6,BA,1,5,Thalassoma hardwicke,Labridae,24,45,1,1,0,20,0,AB+SH
2005,2005-07-24,12:15,13:45,LTER 6 Backreef Fish Transect 1 Swath 5 m,6,BA,1,5,Zebrasoma scopas,Acanthuridae,4,45,1,1,0,20,0,AB+SH
2005,2005-07-24,12:15,13:45,LTER 6 Backreef Fish Transect 2 Swath 1 m,6,BA,2,1,Myripristis kuntee,Holocentridae,2,45,1,1,0,20,0,AB+SH
2005,2005-07-24,12:15,13:45,LTER 6 Backreef Fish Transect 2 Swath 1 m,6,BA,2,1,Neoniphon argenteus,Holocentridae,3,45,1,1,0,20,0,AB+SH
2005,2005-07-24,12:15,13:45,LTER 6 Backreef Fish Transect 2 Swath 1 m,6,BA,2,1,Neoniphon sammara,Holocentridae,11,45,1,1,0,20,0,AB+SH
2005,2005-07-24,12:15,13:45,LTER 6 Backreef Fish Transect 2 Swath 1 m,6,BA,2,1,Pseudocheilinus hexataenia,Labridae,5,45,1,1,0,20,0,AB+SH
2005,2005-07-24,12:15,13:45,LTER 6 Backreef Fish Transect 2 Swath 1 m,6,BA,2,1,Sargocentron diadema,Holocentridae,2,45,1,1,0,20,0,AB+SH
2005,2005-07-24,12:15,13:45,LTER 6 Backreef Fish Transect 2 Swath 1 m,6,BA,2,1,Saurida gracilis,Synodontidae,1,45,1,1,0,20,0,AB+SH
